date,feature_index,NO2
2021-05-14 00:00:00+00:00,0,1.3558399245994224e-05
2021-05-19 00:00:00+00:00,0,1.8331322564790753e-05
2021-05-15 00:00:00+00:00,0,2.310424588358728e-05
2021-05-13 00:00:00+00:00,0,6.772088840989454e-05
2021-05-06 00:00:00+00:00,0,0.0001123375309362018
2021-05-07 00:00:00+00:00,0,0.00015695417346250906
2021-05-09 00:00:00+00:00,0,0.00020157081598881632
2021-05-10 00:00:00+00:00,0,2.033066539297579e-05
2021-05-11 00:00:00+00:00,0,3.8423056139436085e-05
2021-05-05 00:00:00+00:00,0,1.7021706298692152e-05
2021-05-12 00:00:00+00:00,0,2.102216967614368e-05
2021-05-08 00:00:00+00:00,0,8.372811862500384e-05
2021-06-11 00:00:00+00:00,0,3.304390429548221e-05
2021-06-08 00:00:00+00:00,0,3.1528048566542566e-05
2021-06-10 00:00:00+00:00,0,2.553074455136084e-05
2021-06-13 00:00:00+00:00,0,1.405346210958669e-05
2021-06-07 00:00:00+00:00,0,2.042829828496906e-05
2021-06-06 00:00:00+00:00,0,2.680313446035143e-05
2021-06-09 00:00:00+00:00,0,2.9441977858368773e-05
2021-06-12 00:00:00+00:00,0,3.574359470803756e-05
2020-08-31 00:00:00+00:00,0,2.760485949693248e-05
2020-08-30 00:00:00+00:00,0,2.172927815990988e-05
2020-09-02 00:00:00+00:00,0,2.6142985007027164e-05
2020-09-05 00:00:00+00:00,0,3.0556691854144447e-05
2020-09-01 00:00:00+00:00,0,2.129879430867732e-05
2020-09-06 00:00:00+00:00,0,2.496634624549188e-05
2020-09-04 00:00:00+00:00,0,1.753235119394958e-05
2020-09-03 00:00:00+00:00,0,1.8634724256116897e-05
2020-11-15 00:00:00+00:00,0,1.652167884458322e-05
2020-11-16 00:00:00+00:00,0,1.4408633433049545e-05
2020-11-14 00:00:00+00:00,0,1.4655773156846408e-05
2020-11-12 00:00:00+00:00,0,1.4902912880643271e-05
2020-11-11 00:00:00+00:00,0,1.5150052604440134e-05
2020-11-13 00:00:00+00:00,0,2.1606655081995996e-05
2020-11-10 00:00:00+00:00,0,2.8063257559551857e-05
2020-11-17 00:00:00+00:00,0,3.322369229863398e-05
2020-12-20 00:00:00+00:00,0,4.667912253353279e-05
2020-12-26 00:00:00+00:00,0,4.674180551470878e-05
2020-12-24 00:00:00+00:00,0,4.6804488495884776e-05
2020-12-22 00:00:00+00:00,0,4.6867171477060765e-05
2020-12-25 00:00:00+00:00,0,4.484916037957495e-05
2020-12-23 00:00:00+00:00,0,4.283114928208912e-05
2020-12-27 00:00:00+00:00,0,4.0813138184603304e-05
2020-12-21 00:00:00+00:00,0,3.8795127087117485e-05
2020-06-07 00:00:00+00:00,0,3.677711598963167e-05
2020-06-10 00:00:00+00:00,0,3.475910489214584e-05
2020-06-09 00:00:00+00:00,0,5.89176324865548e-05
2020-06-04 00:00:00+00:00,0,3.196541911165696e-05
2020-06-06 00:00:00+00:00,0,2.2969053588894898e-05
2020-06-05 00:00:00+00:00,0,1.3972688066132832e-05
2020-06-08 00:00:00+00:00,0,3.612398450059118e-05
2020-06-03 00:00:00+00:00,0,7.411837898985141e-06
2020-06-01 00:00:00+00:00,0,2.5689661438121902e-05
2020-06-02 00:00:00+00:00,0,4.3967484977258664e-05
2020-05-31 00:00:00+00:00,0,6.224530851639543e-05
2020-07-09 00:00:00+00:00,0,8.052313205553219e-05
2020-07-05 00:00:00+00:00,0,4.623926997737726e-06
2020-07-06 00:00:00+00:00,0,2.5967602368837106e-05
2020-07-10 00:00:00+00:00,0,4.7311277739936486e-05
2020-07-07 00:00:00+00:00,0,1.38082327794109e-05
2020-07-11 00:00:00+00:00,0,3.778378959395923e-05
2020-07-12 00:00:00+00:00,0,2.4976205168059096e-05
2020-07-08 00:00:00+00:00,0,1.1413170796004124e-05
2020-08-02 00:00:00+00:00,0,3.613352237152867e-05
2020-08-05 00:00:00+00:00,0,6.590123848582152e-05
2020-08-01 00:00:00+00:00,0,8.216575861297315e-05
2020-07-29 00:00:00+00:00,0,9.843027874012478e-05
2020-07-31 00:00:00+00:00,0,1.6929718185565434e-05
2020-08-03 00:00:00+00:00,0,4.181463373242877e-05
2020-07-30 00:00:00+00:00,0,1.5894365787971765e-05
2020-08-04 00:00:00+00:00,0,2.0863090867351275e-05
2020-11-19 00:00:00+00:00,0,2.5831815946730785e-05
2020-11-18 00:00:00+00:00,0,2.505456905055325e-05
2020-11-20 00:00:00+00:00,0,4.111103480681777e-05
2020-11-21 00:00:00+00:00,0,5.716750056308229e-05
2020-11-22 00:00:00+00:00,0,7.32239663193468e-05
2020-11-25 00:00:00+00:00,0,8.928043207561133e-05
2020-11-24 00:00:00+00:00,0,0.00010533689783187584
2020-11-23 00:00:00+00:00,0,6.052671960787848e-05
