mean,std,var,skew,kurtosis,rms,zcr,energy_mean,energy_std,amplitude_range,spec_centroid_mean,spec_centroid_std,spec_bandwidth_mean,spec_bandwidth_std,spec_contrast_mean,spec_contrast_std,spec_rolloff_mean,spec_rolloff_std,spec_flatness_mean,spec_flatness_std,chroma_mean,chroma_std,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,duration,tempo,onset_rate,autocorr_lag,envelope_mean,envelope_std,label
-2.4295172e-05,0.092409216,0.008539463,2.4530441332434223,37.604222485940866,0.09240922,0.011214885305851064,0.008539464,0.052025806,1.6244507,234.24809085583757,561.9206768404467,298.6306381473099,648.6131582834179,15.28913969339041,4.748502575381142,447.8058510638298,1133.033276339033,0.8220861,0.3789231,0.05743181,0.17968996,-472.2291,19.876879,8.087937,3.9491158,-4.8521705,127.49221,44.185738,17.977293,9.346692,12.795584,3.0,267.85714285714283,0.4977427,1,0.4977427,2.248733,Tutup
-2.5629679e-05,0.096865006,0.009382829,2.6940957799345195,31.696231708944126,0.096865006,0.012892702792553192,0.00938283,0.052286368,1.6498413,255.79918084798993,544.5097047511737,318.85016297656324,611.152670478497,18.569040190050647,3.9993835300320333,493.6835106382979,1102.8775186804805,0.77894413,0.41226926,0.058105543,0.17178783,-460.98148,26.681599,6.2162943,5.6116123,-6.0904636,131.3376,51.770096,12.961356,11.727333,12.929286,3.0,156.25,0.44386697,1,0.44386697,1.826664,Tutup
9.4474155e-05,0.064923026,0.0042149993,2.0491464394362047,56.429736990174604,0.06492309,0.018253407579787235,0.0042150076,0.032271035,1.8542175,311.4809458632897,609.7315878659286,374.52604402291763,647.9856017193371,15.860427831706287,4.459584372954009,600.1496010638298,1237.0805100850766,0.727947,0.44039726,0.10657459,0.24408537,-474.1233,36.05741,7.9856687,6.905171,-5.672485,136.20567,63.51026,15.521671,13.911139,11.133427,3.0,110.29411764705883,0.7240771,1,0.7240771,2.6891775,Tutup
-2.7414322e-05,0.07582971,0.005750145,2.833156475593566,49.36078174630719,0.07582972,0.013427734375,0.005750146,0.040598445,1.6504517,305.24365056175327,567.8496157189187,391.24926112407195,643.8298754205375,15.481253086089835,4.858365512879919,582.03125,1173.774363911635,0.71606845,0.44742036,0.106990375,0.24437179,-446.74182,36.90712,8.093711,5.2076287,-5.8820095,131.84528,60.98979,15.214422,10.596648,10.748024,3.0,104.16666666666667,0.67147195,1,0.67147195,2.5369208,Tutup
-1.8075943e-05,0.077298746,0.0059750956,2.3303835004645883,46.04524715898887,0.07729875,0.011931723736702128,0.005975097,0.040671397,1.6150208,211.67080191236153,503.3480649468422,285.4797791156666,637.6970262843638,18.80956336298052,3.4400452107344344,454.3716755319149,1247.7026049595272,0.82104194,0.38093317,0.065361805,0.19527175,-473.98923,22.529411,5.616053,1.4572157,-0.9452297,114.51941,50.040676,12.702742,5.449422,4.3495517,3.0,267.85714285714283,0.4977516,1,0.4977516,2.3530207,Tutup
-2.7601878e-05,0.09343898,0.008730844,1.986794156260879,27.444225475898733,0.09343899,0.013240733045212765,0.0087308455,0.045200065,1.5971069,302.7378920427333,560.280085617741,400.27597262660515,654.978398439168,17.863944928224956,4.7541329246782675,567.9853723404256,1222.8655141484735,0.70564735,0.45211086,0.10176606,0.23265463,-435.10742,39.03579,10.788331,4.8331223,-4.5504155,131.08795,62.875526,18.40462,9.175691,9.477319,3.0,104.16666666666667,0.6150656,1,0.6150656,2.1917484,Tutup
-2.8905868e-05,0.088859595,0.0078960275,2.113557493386764,29.620793298937066,0.0888596,0.013697847406914893,0.007896029,0.04258963,1.6672363,279.3987739029733,551.9144646619119,356.87174583108055,636.6312086284341,17.644853095231536,4.540653351474805,518.1183510638298,1135.5068224390047,0.7486002,0.42957208,0.07835282,0.21015528,-448.7386,31.303698,6.4561844,3.2441387,-3.536534,121.54063,55.6923,12.9188595,8.334261,7.2310724,3.0,125.0,0.5422531,1,0.5422531,2.1446896,Tutup
-2.5245667e-05,0.08520071,0.0072591617,1.5102559354091207,35.14487222797015,0.08520072,0.013152426861702128,0.007259163,0.042829067,1.8623352,263.80254382639623,529.5300092680646,340.5424625699067,609.8181809338303,17.649159972211077,3.9309065717219123,484.29188829787233,1067.455890691897,0.74670905,0.4326494,0.07985225,0.20519535,-454.95187,32.533974,8.252801,5.0509477,-6.0593963,120.69223,58.28794,15.707102,10.16956,14.102106,3.0,125.0,0.5356768,1,0.5356768,2.1223478,Tutup
-2.6606878e-05,0.088063344,0.0077551524,2.372710471990354,37.31276963046677,0.08806335,0.015443193151595746,0.007755154,0.0471283,1.7190247,300.02787247409066,553.2380948520489,402.2731948783088,662.3600583159555,16.84932636782158,4.749592434010179,556.5990691489362,1135.436184756788,0.71530527,0.44860864,0.10367702,0.23828812,-449.40002,35.184483,11.211045,3.173773,-5.1336064,123.35422,57.628246,19.362856,7.52384,10.363639,3.0,110.29411764705883,0.5350486,1,0.5350486,2.0817225,Tutup
-2.597173e-05,0.09391683,0.008820372,3.0020797525351983,43.8561981544896,0.09391684,0.03527572307180851,0.008820373,0.05811854,1.7019043,677.0308283418444,717.3567645524495,787.1891844043189,785.219023676322,18.808604459805913,5.448906924511062,1391.5392287234042,1510.3432833385707,0.50033903,0.48976287,0.26250324,0.3287032,-370.90714,59.05795,0.73900306,9.268479,-6.999304,143.93309,59.853096,11.154111,10.929102,9.214149,3.0,267.85714285714283,0.7724712,1,0.7724712,1.7493256,Tutup
-2.682813e-05,0.09726072,0.009459648,1.8445718743937285,43.113518190968485,0.09726073,0.008612450132978724,0.009459649,0.061736997,1.8397827,207.9350098209622,548.6180674310132,254.7229136420135,594.3132392618691,11.799829770150923,5.1407392794430375,398.93617021276594,1047.5439028060243,0.8420027,0.36266264,0.05268254,0.17713876,-470.1364,16.34956,6.7620134,5.306841,-3.7547467,124.39225,39.90086,16.375729,12.872494,11.378932,3.0,312.5,0.3568113,1,0.3568113,1.6136725,Tutup
-3.1061172e-05,0.096798524,0.0093699545,1.8775232723982698,34.02421361368416,0.09679853,0.01646650598404255,0.009369955,0.054159097,1.7685547,305.5207137872408,581.4603798490436,397.1121812490901,666.448357386671,16.508285286077996,4.919518578603793,596.1602393617021,1215.9209327599988,0.72657466,0.44236803,0.10281755,0.24055666,-461.94235,34.373688,10.539464,4.724134,-6.084243,140.73071,58.49444,20.759571,10.540196,12.548063,3.0,110.29411764705883,0.6539716,1,0.6539716,2.4758484,Tutup
-3.8929622e-05,0.11063021,0.012239043,1.6344728559922144,22.261197064934763,0.11063022,0.016383394281914893,0.012239046,0.056627903,1.7090454,290.64728362594656,539.5444245449936,382.70023647227293,613.6370506307438,16.29372487905248,5.8053182077011884,509.80718085106383,1056.5800937787185,0.7043542,0.4539864,0.08879324,0.2190759,-438.16223,38.15084,9.526968,4.051727,-7.9311194,132.08815,61.315384,17.470093,10.3086405,14.503813,3.0,110.29411764705883,0.5130072,1,0.5130072,1.927518,Tutup
-2.5256475e-05,0.093877204,0.0088129295,2.268674980220508,35.822718848901175,0.09387721,0.012071974734042553,0.00881293,0.05234725,1.6784668,239.00496645138406,547.8750307310627,301.38836199534205,629.0102448637526,15.995571189720952,4.2797754036794196,467.42021276595744,1137.660799673341,0.8108841,0.38867238,0.067283586,0.19585235,-459.78793,20.612957,6.1913877,6.195172,-4.025162,124.77916,44.18052,15.208655,13.765798,10.164535,3.0,234.375,0.49252367,1,0.49252367,2.2327046,Tutup
-2.6985168e-05,0.0972638,0.009460247,2.3290397082448733,38.88338945402089,0.097263806,0.028138505651595744,0.009460248,0.05855829,1.7151489,522.9295311406339,662.2971449333359,636.8800247256466,755.2012836098083,17.304158179276442,4.993078815452468,1000.3324468085107,1379.6425996046996,0.5797047,0.4884703,0.16102682,0.27519014,-407.43948,49.82903,5.4964027,4.8223066,-8.465757,129.55063,59.60114,16.025198,12.214639,13.239083,3.0,267.85714285714283,0.6296647,1,0.6296647,1.7575362,Tutup
-3.0061086e-05,0.0890344,0.007927124,2.1451894060503953,30.9092725989021,0.08903441,0.01480946642287234,0.007927125,0.043705896,1.6982727,285.1830610651886,512.1844388610517,397.0204169976795,639.7930182138637,18.00873307220014,4.847554993557487,489.2785904255319,1010.3201165575945,0.7148076,0.44933844,0.07540382,0.20396969,-443.51312,36.77637,9.712664,3.6246426,-6.5807805,129.5897,59.48483,17.568104,7.679828,12.13724,3.0,110.29411764705883,0.6272456,1,0.6272456,2.3160143,Tutup
-2.1038055e-05,0.08471843,0.007177212,2.7011553476365946,42.297518369272154,0.08471843,0.01184341755319149,0.0071772123,0.046577808,1.620758,265.6556907154203,623.228333582093,314.2683976276964,680.5987255734739,18.67684432409481,3.789510400878513,523.8530585106383,1271.8177634511198,0.8223018,0.3783102,0.060064804,0.18391891,-462.75183,17.020157,6.6241145,5.6389685,-3.5234327,127.14877,38.2852,15.050726,12.827328,10.041241,3.0,267.85714285714283,0.40077838,1,0.40077838,1.896232,Tutup
-2.4955749e-05,0.081415296,0.006628451,1.9615864199702522,43.33212471719609,0.08141531,0.00927734375,0.0066284523,0.043625053,1.7269287,193.08902158004724,444.8847359218298,259.75688972188857,566.773946557983,15.09651018670611,3.7586472097769494,384.8902925531915,967.8636341717987,0.82027847,0.38251436,0.05731852,0.17908026,-472.2324,22.663996,6.6211543,4.1800194,-6.300036,119.81784,49.630947,15.348208,10.28436,14.630609,3.0,234.375,0.43180758,1,0.43180758,1.9555817,Tutup
-3.3736545e-05,0.10101969,0.010204977,2.1552415437629766,27.485875635020882,0.101019695,0.016289893617021278,0.010204978,0.05277752,1.7589722,336.86096777685566,619.6186862993268,424.18769586098875,672.739814167176,18.302551953166457,4.939371861447223,618.9328457446809,1233.445247586274,0.69489133,0.45694363,0.09020309,0.21955131,-431.84067,37.63206,11.365263,7.1319366,-7.5369563,131.34126,59.580856,18.387638,13.191159,12.6878395,3.0,98.6842105263158,0.72465813,1,0.72465813,2.6851454,Tutup
-2.3604076e-05,0.08106475,0.0065714945,2.9320203275683765,44.33042390857237,0.08106476,0.011282413563829786,0.006571496,0.043765135,1.6867371,258.11115553163796,586.7647017568881,317.98031893345836,650.9335376912021,15.650038733005726,4.492521800129351,472.0744680851064,1145.56088371777,0.80049306,0.39649716,0.061271653,0.18556021,-458.50024,22.603313,7.4102616,4.2644057,-5.4633627,120.82922,47.063335,15.35931,9.818216,12.794283,3.0,208.33333333333334,0.5439923,1,0.5439923,2.4577267,Tutup
-2.4150848e-05,0.09903565,0.009808061,2.2997244587767427,36.24935450787288,0.09903566,0.01004612699468085,0.009808062,0.058540177,1.7200623,223.29702426483064,525.8573400037102,286.1646022066287,611.6994145085123,16.43724123970771,4.239369926461766,407.82912234042556,1056.5079711875376,0.81058127,0.38930884,0.056592055,0.17724407,-452.25012,21.349016,7.284925,5.8664823,-4.536119,120.51004,45.670372,15.790611,12.406886,11.9618,3.0,234.375,0.5511665,1,0.5511665,2.4968233,Tutup
-3.6252975e-05,0.09121123,0.008319489,2.563188460140918,34.243018241930734,0.091211244,0.015593833111702128,0.0083194915,0.048320178,1.6333618,311.99171454761785,576.5359548992507,391.3050231461703,637.4600611104405,18.81480779741599,4.574919616109242,593.8331117021277,1170.5508335914478,0.71504235,0.44894916,0.090991065,0.21507682,-435.69998,36.736057,9.621258,6.0361567,-9.127002,127.3182,60.61358,16.91291,13.129658,17.228878,3.0,110.29411764705883,0.67799264,1,0.67799264,2.5286148,Tutup
-2.453359e-05,0.081488915,0.006640443,2.6876003398114974,43.598690335561386,0.081488915,0.012518700132978724,0.006640443,0.04383909,1.6703796,260.43495295648484,616.6324699886588,301.2267209633024,652.8799411212377,17.417707260149488,3.8558964998014393,515.874335106383,1242.710341408718,0.8223622,0.37825254,0.067016914,0.1997202,-458.32056,18.297174,5.4949875,4.49623,-3.954145,125.77834,40.936043,13.52262,10.197657,11.58993,3.0,267.85714285714283,0.44753873,1,0.44753873,2.1030164,Tutup
-3.4907658e-05,0.10171996,0.010346951,1.9967031958293229,25.683174591338293,0.101719975,0.01546397107712766,0.010346953,0.05165225,1.6723938,286.5201039085555,516.5224720611747,383.1071854909074,637.8940095174544,18.281796532320588,4.651431010969812,555.8510638297872,1129.4946123365999,0.71501726,0.4489876,0.08964217,0.22564875,-432.6878,36.709297,9.641904,5.4932013,-8.504501,120.62033,60.03877,16.195112,10.310949,15.997709,3.0,117.1875,0.6307686,1,0.6307686,2.4033446,Tutup
-4.3239594e-05,0.111919865,0.012526057,1.9565663996240394,19.572560583553006,0.111919895,0.017822265625,0.012526062,0.054158762,1.6181641,322.82261686266463,555.3016720899147,420.8188940780945,627.774519461891,19.669566174785995,4.596857453227683,585.7712765957447,1111.786702529301,0.6616698,0.47101355,0.09412395,0.22033654,-436.42612,45.65911,10.749566,4.7043185,-11.776866,139.76872,65.86297,16.753727,7.892536,17.744919,3.0,98.6842105263158,0.5030037,1,0.5030037,1.5824902,Tutup
-6.0435614e-05,0.13636889,0.018596474,1.6278833756448987,15.405773896116678,0.13636892,0.03011240857712766,0.01859648,0.0706848,1.7828674,529.4289980710827,651.5571487470703,658.235997729248,719.9556846571429,17.821158236767907,6.359341646795866,980.3856382978723,1347.950117648057,0.5161554,0.49443814,0.1703449,0.28015015,-380.50992,61.890793,8.548875,10.385384,-10.068528,139.75874,66.64345,16.284004,12.189413,16.879456,3.0,98.6842105263158,0.8982369,1,0.8982369,2.4268997,Tutup
-5.596606e-05,0.13924459,0.019389054,1.760835350812885,14.43818091929722,0.13924462,0.016066530917553192,0.019389061,0.07117066,1.6253357,356.19233948038783,574.3551137656281,477.96224450109094,678.7630510065313,19.274261521768427,5.045045781177562,634.0591755319149,1151.7793273728041,0.65241224,0.47273076,0.11836649,0.24918012,-419.5974,44.980972,10.685773,7.5561347,-10.780626,159.72276,63.317715,16.36767,12.096452,16.683262,3.0,104.16666666666667,0.5501946,1,0.5501946,1.7050976,Tutup
-2.2989909e-05,0.08348672,0.0069700326,2.821016634143709,41.737613185421054,0.08348672,0.018040433843085107,0.006970033,0.044951912,1.6953735,318.63927295171527,600.82003347717,401.22671445353825,664.7425471196071,17.621530015296585,4.577992878841667,598.4873670212766,1203.472625503969,0.7162558,0.44718695,0.098116435,0.22892833,-439.09592,34.36124,9.249331,4.5386662,-6.406277,118.118195,57.35866,15.908411,8.475736,13.39688,3.0,110.29411764705883,0.5259147,1,0.5259147,1.9753069,Tutup
-1.7619452e-05,0.065403424,0.0042776084,2.6008626404117328,63.66149160801539,0.06540343,0.007983917885638297,0.004277609,0.034787726,1.7401123,176.73664121850558,452.56266238039854,230.70676945343314,561.4654558419603,13.279443469129436,4.226902538954064,376.4128989361702,1000.2531747422524,0.8524829,0.35269457,0.057355974,0.18138352,-497.3926,17.597399,4.7038965,3.6553955,-4.1960354,124.35167,43.33602,13.004465,9.664226,12.0262575,3.0,312.5,0.4038179,1,0.4038179,1.9346169,Tutup
-5.8149973e-05,0.13710354,0.01879738,1.3963582529574432,15.720923937863402,0.13710357,0.01778590425531915,0.018797388,0.072224624,1.7146606,340.4137496727085,574.5250848004433,443.15783032518505,637.3355231516365,15.983572056993241,6.887978738735558,579.5378989361702,1088.0329800728641,0.6517503,0.47357434,0.10105998,0.22848903,-411.4684,47.093605,12.24673,7.3263006,-9.7280035,136.31293,67.44214,19.726284,12.703998,16.087387,3.0,98.6842105263158,0.62383634,1,0.62383634,2.0447235,Tutup
-3.7142436e-05,0.10276966,0.010561602,1.5397259873534892,25.041789719325596,0.10276967,0.015671750332446808,0.010561605,0.052024934,1.8370972,319.16751608508935,547.293220297504,428.5560882619431,677.4737476961716,16.125801978248166,5.9877006050360295,576.4627659574468,1095.5810046390882,0.70474184,0.45338306,0.108195156,0.23831873,-436.55194,37.985664,8.799086,8.12199,-7.967587,145.40892,60.46203,16.255291,13.538676,15.95497,3.0,104.16666666666667,0.56922036,1,0.56922036,2.0677056,Tutup
-2.1584194e-05,0.071740314,0.0051466725,2.7969414283865865,47.52265904764431,0.07174032,0.009121509308510639,0.0051466734,0.035773408,1.6821594,240.21851983772254,559.0900047185395,314.9289373160128,680.3838347730555,13.997188425771382,4.73490016627903,484.7074468085106,1218.7520857256009,0.8220897,0.37889698,0.06944021,0.19742739,-510.0611,20.000511,8.161349,3.491542,-4.9440937,142.42302,44.00115,18.741348,8.822634,12.385448,3.0,267.85714285714283,0.4631538,1,0.4631538,2.028138,Tutup
-3.643163e-05,0.109949864,0.012088973,1.6023235085597636,25.47464923106774,0.10994987,0.016591173537234043,0.012088974,0.060016412,1.8475342,305.2714701687812,578.6438026410958,389.0442368356643,650.8127983613134,18.813664949647553,4.642817081249083,549.3683510638298,1118.7842034051532,0.72645116,0.442514,0.09084981,0.22124556,-433.23807,34.516415,10.092011,5.498909,-8.604445,128.48337,58.585846,19.17863,10.981502,16.476843,3.0,117.1875,0.52424985,1,0.52424985,1.9290555,Tutup
-2.8737386e-05,0.09021022,0.008137884,1.9195554387375369,34.516922579744325,0.09021022,0.015526304853723404,0.008137885,0.047476504,1.7950134,296.2127888612001,530.8403798591577,405.3075012609437,660.6404257291649,17.126020182957692,5.300549484882997,558.0119680851063,1147.4620720550652,0.7147187,0.44944915,0.08526074,0.2138333,-454.8272,35.398823,13.814983,3.9772284,-9.657425,121.186615,58.4317,23.235355,8.491857,18.727688,3.0,110.29411764705883,0.54241407,1,0.54241407,2.1584265,Tutup
