date,feature_index,NO2
2020-12-10T00:00:00.000Z,0,
2020-12-04T00:00:00.000Z,0,
2020-12-08T00:00:00.000Z,0,8.13729093351867E-6
2020-12-09T00:00:00.000Z,0,
2020-12-05T00:00:00.000Z,0,1.6381143723265268E-5
2021-01-27T00:00:00.000Z,0,
2021-01-25T00:00:00.000Z,0,1.7122188031256275E-5
2021-01-26T00:00:00.000Z,0,1.748535002358646E-5
2021-01-21T00:00:00.000Z,0,1.1311022717563901E-5
2021-01-22T00:00:00.000Z,0,
2021-01-23T00:00:00.000Z,0,1.028904807753861E-5
2021-01-24T00:00:00.000Z,0,
2021-01-28T00:00:00.000Z,0,
2021-02-19T00:00:00.000Z,0,
2021-02-15T00:00:00.000Z,0,1.6408852388849482E-5
2021-02-17T00:00:00.000Z,0,
2021-02-21T00:00:00.000Z,0,1.0509935539933698E-5
2021-02-14T00:00:00.000Z,0,
2021-02-20T00:00:00.000Z,0,
2021-02-16T00:00:00.000Z,0,
2021-02-18T00:00:00.000Z,0,
2021-03-14T00:00:00.000Z,0,
2021-03-15T00:00:00.000Z,0,3.53131126757944E-5
2021-03-12T00:00:00.000Z,0,3.459916135600199E-5
2021-03-16T00:00:00.000Z,0,2.0287033424080748E-5
2021-03-17T00:00:00.000Z,0,2.2546213415353122E-5
2021-03-13T00:00:00.000Z,0,
2021-03-11T00:00:00.000Z,0,1.9105925124070684E-5
2021-03-10T00:00:00.000Z,0,
2021-03-18T00:00:00.000Z,0,
2021-03-21T00:00:00.000Z,0,2.9726842694799415E-5
2021-03-20T00:00:00.000Z,0,2.4725112598389388E-5
2021-03-25T00:00:00.000Z,0,4.91496381679705E-5
2021-03-23T00:00:00.000Z,0,
2021-03-19T00:00:00.000Z,0,1.4773830040818817E-5
2021-03-24T00:00:00.000Z,0,4.190998636962225E-5
2021-03-22T00:00:00.000Z,0,3.935810430751493E-5
2021-05-18T00:00:00.000Z,0,2.0782467791897424E-5
2021-05-20T00:00:00.000Z,0,2.417176635087041E-5
2021-05-16T00:00:00.000Z,0,2.7733458561366813E-5
2021-05-17T00:00:00.000Z,0,2.3626436510918818E-5
2021-05-14T00:00:00.000Z,0,2.7242025983772084E-5
2021-05-19T00:00:00.000Z,0,1.9750045924281168E-5
2021-05-15T00:00:00.000Z,0,1.2774423036413888E-5
2021-05-13T00:00:00.000Z,0,
2021-06-04T00:00:00.000Z,0,2.5963807638618162E-5
2021-05-30T00:00:00.000Z,0,2.7434043052683894E-5
2021-05-31T00:00:00.000Z,0,3.266737879433398E-5
2021-06-02T00:00:00.000Z,0,2.6938571863865945E-5
2021-06-03T00:00:00.000Z,0,2.305412723065577E-5
2021-06-01T00:00:00.000Z,0,2.624068573216694E-5
2021-05-29T00:00:00.000Z,0,3.472884645816521E-5
2021-06-05T00:00:00.000Z,0,2.5335369021680283E-5
