date,feature_index,NO2
2021-06-28 00:00:00+00:00,0,2.223354813611964e-05
2021-06-26 00:00:00+00:00,0,2.113082841571581e-05
2021-06-29 00:00:00+00:00,0,2.0028108695311983e-05
2021-06-24 00:00:00+00:00,0,2.3460201521716258e-05
2021-06-27 00:00:00+00:00,0,2.6892294348120533e-05
2021-03-04 00:00:00+00:00,0,5.07160511915572e-05
2021-03-05 00:00:00+00:00,0,2.314859713286361e-05
2021-03-03 00:00:00+00:00,0,2.7639245499380022e-05
2021-03-08 00:00:00+00:00,0,3.212989386589643e-05
2021-03-09 00:00:00+00:00,0,3.6620542232412845e-05
2021-03-02 00:00:00+00:00,0,3.475234615944391e-05
2021-03-06 00:00:00+00:00,0,3.288415008647497e-05
2021-03-07 00:00:00+00:00,0,3.101595401350604e-05
2020-06-01 00:00:00+00:00,0,2.9147757940537102e-05
2020-06-02 00:00:00+00:00,0,2.7279561867568165e-05
2020-05-31 00:00:00+00:00,0,2.5411365794599232e-05
2020-10-28 00:00:00+00:00,0,2.3543169721630296e-05
2020-10-25 00:00:00+00:00,0,2.3719192220348553e-05
2020-10-31 00:00:00+00:00,0,2.3895214719066807e-05
2020-10-30 00:00:00+00:00,0,2.407123721778506e-05
2020-10-27 00:00:00+00:00,0,2.424725971650332e-05
2020-10-26 00:00:00+00:00,0,2.1280413837606222e-05
2020-11-01 00:00:00+00:00,0,1.8313567958709125e-05
2020-10-29 00:00:00+00:00,0,1.8390296291828337e-05
2020-11-15 00:00:00+00:00,0,1.846702462494755e-05
2020-11-16 00:00:00+00:00,0,1.854375295806676e-05
2020-11-14 00:00:00+00:00,0,2.795027326514669e-05
2020-11-12 00:00:00+00:00,0,2.1293454665283207e-05
2020-11-11 00:00:00+00:00,0,1.1258318409090862e-05
2020-11-13 00:00:00+00:00,0,1.7589884616124134e-05
2020-11-10 00:00:00+00:00,0,2.3921450823157407e-05
2020-11-17 00:00:00+00:00,0,3.025301703019068e-05
2020-12-02 00:00:00+00:00,0,2.7635609937230282e-05
2020-11-30 00:00:00+00:00,0,2.5018202844269888e-05
2020-11-27 00:00:00+00:00,0,2.240079575130949e-05
2020-11-26 00:00:00+00:00,0,1.9783388658349092e-05
2020-12-01 00:00:00+00:00,0,1.7165981565388695e-05
